time,type,sentCurrency,sentQuantity,receivedCurrency,receivedQuantity,feeCurrency,feeQuantity,id,description,txn partner
2022-01-14 23:49:12,axfer,,,USDC,2.47,,,YTT4VTNJSMTHJYXUOILWDZM3TAB3YI7C6V6GD4BDCFCM5DSZEQ7A,Receiver,2UEQTE5...
2022-01-26 02:21:3,pay,ALGO,0.201,,,ALGO,0.001,(Group- Pj1SR...) - KL5XRZW7UYV7QBDX2SEIWBGZBKPGSUL7NS35HRED7BG4GKLP6QWA,1 txns.  ,UBQHFS2...
2022-01-27 12:11:17,pay,ALGO,0.201,,,ALGO,0.001,(Group- UA+Ag...) - OYDWNTV6QEZLSRSQ2LH3AW4K53YS6JA4DFRY4QFDTUKJ4GLO4AHA,1 txns.  ,E5P72GE...
2022-02-01 01:03:25,axfer,,,USDC,25.95,,,K4QYSDCG3DK4JHGEJKBRT6K2PVZGMI4CJD66RENEBIJ4IZPTAS5Q,Receiver,2UEQTE5...
2022-02-02 03:45:47,pay,ALGO,0.201,,,ALGO,0.001,(Group- VET5K...) - Y65STBJCJYGKXWALPPUGHFQDFJFPGLTFWGXUZ724SZPCYWYUZRVA,1 txns.  ,W27NNR2...
2022-02-02 20:50:12,axfer,USDC,0.17,,,ALGO,0.001,JK6INFY5UWEPI466JN4L2LTLI62HORUYUNSD4RPXHTDUHGVJQJTQ,Sender,2UEQTE5...
2022-02-03 05:11:15,pay,ALGO,0.201,,,ALGO,0.001,(Group- I1iXU...) - FH5TVS36TNAHR5N52YA6HSTGJ32AHW2USUT6LIV7X6RYZWXU4YIQ,1 txns.  ,PXLJKUN...
2022-02-04 02:27:09,axfer,USDC,0.01,,,ALGO,0.001,32VPV6SHGSMGXT3XDXGALKDA56MNQTBUIB6QRUGFUGHJQFZI4NUQ,Sender,PXLJKUN...
2022-02-04 02:27:22,pay,ALGO,0.201,,,ALGO,0.001,(Group- /pdqo...) - TVQG4IEWH2MUV7CNLFLDHZJNN6GB4KCCNFLQNM72QJZMG4NE7MZQ,1 txns.  ,ZOHDBCC...
2022-02-04 02:27:26,pay,ALGO,0.001,,,ALGO,0.001,(Group- NCSNd...) - 2WPRF4RH27SDUHKXH3W2ZO37T3DTVTP4QCY3TFXGVI6VR6BGC5GA,2 txns.  ,PXLJKUN...
2022-02-04 02:27:26,axfer,,,USDC,0.01,,,(Group- NCSNd...) - LUPDQROR4MQCXHZJA2UXDPPUMHX3EBERUWBSLMS3FN456DPB5QTQ,2 txns.  ,PXLJKUN...
2022-02-04 02:37:45,axfer,USDC,0.01,,,ALGO,0.001,WILJPPGL3ZWJHJ6J4YENO5CJU35LY5FN6FM5KX3RL3IQFHNQKO5A,Sender,33GDLNM...
2022-02-04 02:37:58,pay,ALGO,0.001,,,ALGO,0.001,(Group- 7Ltqe...) - J736ADI4E65FYWWZ5XUSVK3Q3WDPHURUKINFN6AAOP6UOTHDI6UA,2 txns.  ,33GDLNM...
2022-02-04 02:37:58,axfer,,,USDC,0.01,,,(Group- 7Ltqe...) - IQYN6E6YTOHRY6IN5N4HUU76S5SL7HKHCLSUXUB3S5FL6U6KQPHA,2 txns.  ,33GDLNM...
2022-02-04 23:15:55,pay,ALGO,0.201,,,ALGO,0.001,(Group- s6H+t...) - CBFN6WEER5YW6DRMHUQEFSCVKSHOQGII3FF6KCBETC4Q7QH6Y6AQ,1 txns.  ,SHNLMHG...
2022-02-07 17:31:02,axfer,,,USDC,0.93,,,SFMLMJXQCDYA3AOE3MAOAH6YG7VF56PLSRRHJIMDUSBQELQRPK6Q,Receiver,2UEQTE5...
2022-02-15 05:46:34,axfer,USDC,2.7,,,ALGO,0.001,6AMAS2OQAK2VRSWTE6NE4EIONPC3QVMDM7R6HLBYXCX3VVDGFBGQ,Sender,2UEQTE5...
2022-02-15 07:03:1,axfer,,,USDC,2.58,,,IDDY5BFJ5L5E5U3S2BUPZUWJTYMAI25C6B7YLNZJNPALYCECG62Q,Receiver,2UEQTE5...
2022-02-15 08:35:19,axfer,,,USDC,13.2,,,MULK6PMXEPGRQNVB725TF2WXFWIXAOIM6C2XFGBQLVKKDCHSZY3Q,Receiver,2UEQTE5...
2022-02-16 02:31:08,axfer,,,USDC,0.04,,,Y7K5WF6WXAHO6DLOGKQK2RQL2KYQLF4TKB3PZAI3R2K43NZNQV2A,Receiver,2UEQTE5...
2022-03-02 04:21:08,axfer,,,USDC,0.4,,,F7COG2EVMWVYVZRXVVQH5XNZT67VUUYGJCDM4TXEMK2A5CEQN6AQ,Receiver,2UEQTE5...
2022-03-03 02:11:25,axfer,,,USDC,0.35,,,CATJ36J4NG6AP736RDDW4ENMML7DJQC4SLBTDV365JRGMRPUP5DQ,Receiver,2UEQTE5...
2022-03-04 02:41:12,axfer,,,USDC,0.29,,,SJKI43NEBCPFSVULJWT3NMNBS5HU7WBWAFVUPKU4QAQLJGEFIB4A,Receiver,2UEQTE5...
2022-03-25 02:55:54,axfer,USDC,0.01,,,ALGO,0.001,NUMLFRCFLYVO2HUQCCIMU5O7HFCNADEUBARIGKHYNUPJEHXJ75YQ,Sender,2UEQTE5...
2022-03-25 04:52:31,axfer,USDC,0.01,,,ALGO,0.001,UFR77IHTKU2VFGSUO3MHFSQ2SBDPRPB7SENEX4GUMRUVYTH2OOLQ,Sender,2UEQTE5...
2022-03-25 05:07:34,axfer,USDC,0.01,,,ALGO,0.001,HL2ASESFLJO7JTOXLWJR66WG24H6WXOXJHY2NB4AGVN5CCV33MKA,Sender,2UEQTE5...
