time,type,sentCurrency,sentQuantity,receivedCurrency,receivedQuantity,feeCurrency,feeQuantity,id,description,txn partner
2023-05-21 09:54:58,Fee,,,,,ALGO,0.004,Group Combined Fees - 7gQcHWtIQH5eCqUcCGYrxHroy0bf4yfVsfIooBTwMAs=,1 txns. Algofi : Lending Market v2 : Remove Collateral,Algorand Network
2023-05-21 09:56:45,Send,ALGO,2.038963,,,,,(Group- lhOxU...) - GY3DTOLBBMJDBU52P5ZQQBGRWQBOIYEMUBC67RNEOEHQDIKPU34A,2 txns. Tinyman : Tinyman AMM v2 : Swap (Buy) ,V34RGCPO7ZOU2LUE2N54AGDUW3JLNGFBAPRVTJVAFVQTRHEXGKHJD6J35Q
2023-05-21 09:56:45,Receive,,,ALGO,0.010144,,,(Group- lhOxU...) - InnerTxn #1 - 3PIV2...,2 txns. Tinyman : Tinyman AMM v2 : Swap (Buy) ,V34RGCPO7ZOU2LUE2N54AGDUW3JLNGFBAPRVTJVAFVQTRHEXGKHJD6J35Q
2023-05-21 09:56:45,Receive,,,COOP,69.,,,(Group- lhOxU...) - InnerTxn #2 - 3PIV2...,2 txns. Tinyman : Tinyman AMM v2 : Swap (Buy) ,V34RGCPO7ZOU2LUE2N54AGDUW3JLNGFBAPRVTJVAFVQTRHEXGKHJD6J35Q
2023-05-21 09:56:45,Fee,,,,,ALGO,0.01,Group Combined Fees - lhOxUix4H0XQZAtgqfTfszxHyW/xAJInrm44W5NmKdk=,2 txns. Tinyman : Tinyman AMM v2 : Swap (Buy),Algorand Network
2023-05-21 09:57:45,Fee,,,,,ALGO,0.001,RS6JHGDYDW5CQWPISHBWGS7DDERSXO4CXJHMZTLGXMVJP5O5OCZQ,Asset Opt in/out,Algorand Network
2023-05-21 10:00:09,Send,ALGO,0.447034,,,,,(Group- 9Uokg...) - M2J6MHVRJUQJJW6V5TOPSWKFNXDN6ZQ2RUROSJ5BFPFIJFZIHP5Q,2 txns. Tinyman : Tinyman AMM v2 : Swap (Buy) ,Tinyman - PEPE/ALGO Liquidity Pool
2023-05-21 10:00:09,Receive,,,ALGO,0.002224,,,(Group- 9Uokg...) - InnerTxn #1 - WLEDE...,2 txns. Tinyman : Tinyman AMM v2 : Swap (Buy) ,QT2GLKM6FSVHQMRQ53POMDBMCHH452FERI6WGNAT2J34KVRZPV6GA5DGOI
2023-05-21 10:00:09,Receive,,,PEPE,42069.,,,(Group- 9Uokg...) - InnerTxn #2 - WLEDE...,2 txns. Tinyman : Tinyman AMM v2 : Swap (Buy) ,QT2GLKM6FSVHQMRQ53POMDBMCHH452FERI6WGNAT2J34KVRZPV6GA5DGOI
2023-05-21 10:00:09,Fee,,,,,ALGO,0.004,Group Combined Fees - 9Uokg7iyuIs9u1nuIvm5ox0XwfWw7akbhyNiehV3hYE=,2 txns. Tinyman : Tinyman AMM v2 : Swap (Buy),Algorand Network
2023-05-21 10:12:43,Receive,,,ALGO,75.674205,,,(Group- fr/5v...) - InnerTxn #1 - JIYMK...,1 txns. Algofi : Lending Market v2 : Remove Collateral ,A3SPTZUKQS53TPM5UHXIZMNUJYCZ4YAKJBFWW2U7ZSUG5AP5JJRVTG5D64
2023-05-21 10:12:43,Fee,,,,,ALGO,0.004,Group Combined Fees - fr/5v67HDWK6V9w6RzGJznuMSok8FAsG3vFgngvdMgM=,1 txns. Algofi : Lending Market v2 : Remove Collateral,Algorand Network
2023-05-21 10:14:20,Receive,,,ALGO,50.58284,,,(Group- lf/98...) - InnerTxn #1 - Inner LWUGI...,1 txns. Folks Finance : Folks Finance v2 : Withdrawal  ,2ZPNLKXWCOUJ2ONYWZEIWOUYRXL36VCIBGJ4ZJ2AAGET5SIRTHKSNFDJJ4
2023-05-21 10:14:20,Fee,,,,,ALGO,0.006,Group Combined Fees - dk1GnvKO6iN9Y1oPoGV3OKuVHY8Sbwt+lQE41bA5sJo=,1 txns. Folks Finance : Folks Finance v2 : Withdrawal,Algorand Network
2023-05-21 10:16:58,Send,ALGO,0.001,,,,,(Group- i66dX...) - QRMZVBLMK3FFF3UT6HYESF6L7TEXCNUTZFNWZABSWXDLS4L3HUIQ,4 txns.  ,4CKZJPZXNC7WNDZTNLOZBWNR2HW5WDEL42PFPJL2FLGNCNKEML4FSPZIMY
2023-05-21 10:16:58,Send,ALGO,114.2,,,,,(Group- i66dX...) - 3WHQOHGBGYYXJ2W5KLHOD67DKM76JGDLXPAHVYIJ75RO3V53QK6Q,4 txns.  ,4CKZJPZXNC7WNDZTNLOZBWNR2HW5WDEL42PFPJL2FLGNCNKEML4FSPZIMY
2023-05-21 10:16:58,Fee,,,,,ALGO,0.004,Group Combined Fees - i66dXQrSsM1OnFbK9HGW+teoVfXfIgwixCdVCmr6j5g=,4 txns. ,Algorand Network
