time,type,sentCurrency,sentQuantity,receivedCurrency,receivedQuantity,feeCurrency,feeQuantity,id,description,txn partner
2024-04-27 00:02:32,axfer,,,,,,,2ACOMRF25J3FWN2DY4T4XWHLPCD7VPCXMSA3L6OQ4NIYU35P7XZQ,,
2024-04-27 00:02:37,axfer,,,,,,,TJRJJNZ3HMX3OURLHQG2V3JUNL5S5D43UN5V47ABIJNM5QXJW7JQ,,
2024-04-27 00:03:03,axfer,,,,,,,F63DLEVJL5WM6QVJRZYF5E6WYYTARJNYYQ6R7HGE2SFBFAQJSI3Q,,
2024-04-27 00:03:17,axfer,,,,,,,SFJFMXFAOKW4OJKDS6XJRPXFH6MDZQLWJBIKUWRK4ZSQY7J22FXQ,,
2024-04-27 00:03:29,axfer,,,,,,,JYIHAQMYKPQXPE462XP53GSH72YXJR2U4YNTXF6HRTHYMEJS77ZA,,
2024-04-27 00:03:32,axfer,,,,,,,7TAXOIJYTSZEIQFWHQZSOFHV7VBG6P2CYZSR3XZEMG3Z7XV67MYQ,,
2024-04-27 00:03:4,axfer,,,,,,,KAF4VJX4HFZVFAUT5NHAYGHJ2MRCVX53PREZBXSGCRXNZKM27WPA,,
2024-04-27 00:03:46,axfer,,,,,,,YBWNPVZV3AF7BSJJYNWPI2YQJBDS5JP7IDDUWOLMNCXPITWT43QA,,
2024-04-27 00:03:57,axfer,,,,,,,UMRAKBOM6S5TL4XH2LJSUM62NV4VIJRJKY734K7GESIF3FKDH57A,,
2024-04-27 00:04:09,axfer,,,,,,,COC5FUNZBC4EJSMDKRB3FG53K7234EE4B2MEUK6I7I2XXQ77XLPQ,,
2024-04-27 00:04:2,axfer,,,,,,,KXN6XQZO4M7BOCMSNHZ2UTE4GATDWZKARCFL37VEEVGIIZOQQI6Q,,
