time,type,sentCurrency,sentQuantity,receivedCurrency,receivedQuantity,feeCurrency,feeQuantity,id,description,txn partner
2024-06-01 01:51:14,axfer,,,USDC,11000.,,,EYERXG5Y2JX7MKZYIB65SCNS247RONZG6KT5WJRUR6FU4SHTCKBA,Receiver,2UEQTE5...
2024-06-01 01:51:25,axfer,USDC,11000.,,,ALGO,0.001,JJZBNZTBZZGATLBDWSUOWBPCQQVWSHHXXUVP5227U6YOGVOFXQYA,Sender,BKJH3ID...
2024-06-01 02:21:46,pay,ALGO,0.001,,,ALGO,0.001,(Group- HPqeM...) - OPSTIK5A3MNUM6YU6MIS5DOLC3UQ55NNR6AQVGSQLK25Y5DSTQZQ,2 txns.  ,QRHSY7A...
2024-06-01 02:21:46,axfer,,,USDC,1668.86,,,(Group- HPqeM...) - APFEKWMVVK5TDDT4SZKQ5R772U764VHJ2FBWWHAOILY4YUX2EMQA,2 txns.  ,QRHSY7A...
2024-06-01 03:03:53,axfer,USDC,50000.,,,ALGO,0.001,2EHKCNIR7XHGF727PWYWYRTCUI2PRQWNO247NWAFZ5HEKNYQ4TXQ,Sender,DZBYGES...
2024-06-01 05:55:22,pay,ALGO,0.001,,,ALGO,0.001,(Group- 4laY2...) - LNFYZRIJZ57TYCTNKG3GP36KJN7UUZMIMO2YQMSP6IN45C6HJE2A,2 txns.  ,IW5QLZ5...
2024-06-01 05:55:22,axfer,,,USDC,35134.,,,(Group- 4laY2...) - W2LPNBI5DS5WIGCANRO2LFLMPRVJENZZDFI4MXY3SXV4YGIHH5BA,2 txns.  ,IW5QLZ5...
2024-06-01 08:13:16,axfer,USDC,835376.17,,,ALGO,0.001,D7MARIHN2ZTSD2YRLHK5CDMIYVY6JHN47NP4VPYRSWJ4HG24K54Q,Sender,2UEQTE5...
2024-06-01 08:18:15,pay,,,ALGO,0.000084,,,(Group- vskLk...) - XXTV42CYW2XRAPP6CPQVAUI4PC7D5HA7WNJCFUD3BTEOLHWRFD5A,1 txns.  ,XEFWVAM...
2024-06-01 08:18:21,pay,,,ALGO,0.000013,,,JJ3FEKN2MQA2A6L346HEXBQN4X2FWNF23FIZEZEV6VALFGOZBUEQ,Receiver,WARN666...
2024-06-01 16:52:19,pay,ALGO,0.001,,,ALGO,0.001,(Group- drTQG...) - SCOEYRJUBN2L3MF6EZC4NKY4NJDEUBDY4DXWQHNDGQXGFTFJFMKQ,2 txns.  ,4YIBIAV...
2024-06-01 16:52:19,axfer,,,USDC,378.533224,,,(Group- drTQG...) - TIXMRA7275NKGWMT375Y7MLPSCFLBFXVHF6HB2FEAJ2G3ZIUQN7Q,2 txns.  ,4YIBIAV...
2024-06-01 17:28:38,axfer,USDC,32000.,,,ALGO,0.001,V5365L3L7FAGBXXIE4S67R6AFX5RXELQHZZN5GKBY4YS7BNYC6BA,Sender,EP3B4JU...
2024-06-01 17:33:37,pay,,,ALGO,0.000084,,,(Group- OMtPo...) - EE4PWNDI474E6AP3LILJMFMLNXBUR6ODR6CE3E7T662VEX7BFPDA,1 txns.  ,SOW7AR6...
2024-06-01 17:33:43,pay,,,ALGO,0.000013,,,3766RT5XIXIH6RF4AGXZHB3SQJLZMD7AU75X6RE2LKH4SJSV6U5A,Receiver,WARN666...
2024-06-01 22:05:36,axfer,USDC,19.,,,ALGO,0.001,IXHCK3TEQCGGYKBYKJHKRFWHGSN4S4L2EXJWUPF44P2SJDBIBRNA,Sender,BOTNRYK...
